time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport,size_array,fopts_size
2020-05-01T03:21:38.527034Z,14000006,QAYAABSA+7cKcDGU9t7ZuLtgFnuuEU48n9k=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-102,-9.8,-1,10,47099,10.0,26,0.0
2020-05-01T03:21:43.822640Z,2601282d,QC0oASaA1wAFbFtIDW/LMNRpT1wqOYdGW9p7OJw=,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-90,-10.8,-1,10,215,5.0,29,0.0
2020-05-01T03:21:44.284445Z,26012682,QIImASYAQ9YBmV+ex16eY9fwlw==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-78,6.8,-1,10,54851,1.0,19,0.0
2020-05-01T03:21:44.802990Z,2700820e,gA6CACeAwgAoTevqBrqHKL4cL2r2PZtdIoMzWg==,0000024b0b031c97,1,867700000,9.0,125.0,4/5,-106,-10.0,-1,100,194,40.0,28,0.0
2020-05-01T03:21:44.880630Z,01ba002b,QCsAugGAH8gF4RM678j2otAo+kbuBGfNBOo=,0000024b0b031c97,1,867900000,10.0,125.0,4/5,-113,-13.2,-1,10,51231,5.0,26,0.0
2020-05-01T03:21:53.737138Z,26012f47,QEcvASaAjgQCqSk2FcF5iLbOipoXhZhGryKA4h3qvJEiLg==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-101,4.2,-1,10,1166,2.0,34,0.0
2020-05-01T03:21:58.309881Z,0016bbf0,QPC7FgCBwAkCBQyceMF7+1RawUijRXkvguUzOJtC2Q==,0000024b0b031c97,1,867900000,9.0,125.0,4/5,-108,0.5,-1,10,2496,5.0,31,1.0
2020-05-01T03:22:01.255479Z,-1,ACxEAdB+1bNwRwYAAKw71v/3Z7gUEpI=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-107,-5.0,-1,0,-1,-1.0,23,14.0
2020-05-01T03:22:06.428976Z,26012682,QIImASYARNYB4CoVYMkecC2zqA==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-77,6.5,-1,10,54852,1.0,19,0.0
2020-05-01T03:22:11.323373Z,20000006,QAYAACCApbYKnIE9j0DsdRl1ZMVhhN0v0CA=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-107,-5.2,-1,10,46757,10.0,26,0.0
2020-05-01T03:22:16.333123Z,20000000,QAAAACCAz5oKWRIXsZtFKpxkGk/BxWLhk8o=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-1.0,-1,10,39631,10.0,26,0.0
2020-05-01T03:22:16.711708Z,4942079d,QJ0HQkmAzJwFKRHsqa9sjlLYyd1zU6GpbTQksc8=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-114,-8.8,-1,10,40140,5.0,29,0.0
2020-05-01T03:22:19.504059Z,270082a4,QKSCACeA7wABFKQz5QSEpzSda8DTii5RROMJIuB0+knIh6Y0,0000024b0b031c97,1,868300000,11.0,125.0,4/5,-82,8.2,-1,10,239,1.0,36,0.0
2020-05-01T03:22:28.573680Z,26012682,QIImASYARdYBFhe/eOboHF0w5A==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-78,9.8,-1,10,54853,1.0,19,0.0
2020-05-01T03:22:29.467157Z,20000012,QBIAACCA0ZoKxFoW3cs3SytZeDgQzD5voF0=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-7.8,-1,10,39633,10.0,26,0.0
2020-05-01T03:22:42.294387Z,26012e76,QHYuASaALd4KUMRm9XFRaiqye7zejEzI+Q==,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-95,-3.0,-1,10,56877,10.0,25,0.0
2020-05-01T03:22:50.718311Z,26012682,QIImASYARtYBp1bnayo7TL5z0A==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-83,9.8,-1,10,54854,1.0,19,0.0
2020-05-01T03:22:51.850359Z,26012367,QGcjASYAnDECPXQBP7LD72Q7pg==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-77,9.5,-1,10,12700,2.0,19,0.0
2020-05-01T03:22:53.158503Z,27000251,QFECACeAMDAP4Eo9bRCy7dySFwzIj6D7h8MaDQFaCOlNRLO05A==,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-106,-0.8,-1,10,12336,15.0,37,0.0
2020-05-01T03:22:53.737607Z,26012f47,QEcvASaAjwQCwdfChmYnwO5Sc/yUrvLCgNNZ2vrlIcFAGA==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-98,-1.5,-1,10,1167,2.0,34,0.0
2020-05-01T03:23:00.838979Z,260124e2,QOIkASYA8iEFViV8UI9Ijhd019GgxCh12vxB4UdjI/ClJ7WuAQ==,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-77,9.5,-1,10,8690,5.0,37,0.0
2020-05-01T03:23:03.118867Z,a869205d,gF0gaaiANBsFXF9hlg9lYQJm8lHy,0000024b0b031c97,1,867300000,12.0,125.0,4/5,-106,-7.8,-1,100,6964,5.0,21,0.0
2020-05-01T03:23:04.926986Z,20000010,QBAAACCA0ZoKAD0Rzt4/Xj4zHFetjOa4S1U=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-6.2,-1,10,39633,10.0,26,0.0
2020-05-01T03:23:08.128473Z,01a13349,QEkzoQGA1wwF2WlEFF2zO5rHFppfKJZDaIgRRnY=,0000024b0b031c97,1,867100000,9.0,125.0,4/5,-106,-13.8,-1,10,3287,5.0,29,0.0
2020-05-01T03:23:12.862806Z,26012682,QIImASYAR9YBD30FpgoYB3cSKg==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-78,8.0,-1,10,54855,1.0,19,0.0
2020-05-01T03:23:15.279502Z,27007df6,QPZ9ACcABAACwIWF0G1NZdqr/UWkGPoj9+SaiuHv,0000024b0b031c97,1,867300000,8.0,125.0,4/5,-103,5.2,-1,10,4,2.0,30,0.0
2020-05-01T03:23:20.825164Z,26012803,QAMoASaA2z59+AJ6IhOWUKzY59uc,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-110,-10.5,-1,10,16091,125.0,21,0.0
2020-05-01T03:23:22.843861Z,30043a9c,QJw6BDCCuCUDBgULk1UI2qNPyo+1Oq6m2w==,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-89,3.2,-1,10,9656,5.0,25,2.0
2020-05-01T03:23:26.846434Z,26011498,QJgUASYAeBgBMiraLArbqxjlw/as,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-103,3.8,-1,10,6264,1.0,21,0.0
2020-05-01T03:23:35.007293Z,26012682,QIImASYASNYBLhourBzpQqeZXw==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-81,10.2,-1,10,54856,1.0,19,0.0
2020-05-01T03:23:50.845483Z,015011c8,QMgRUAGAo0sFJXNtt2N6C7r2g29Esf4k+u6YE+g=,0000024b0b031c97,1,867700000,10.0,125.0,4/5,-101,-11.8,-1,10,19363,5.0,29,0.0
2020-05-01T03:23:53.738081Z,26012f47,QEcvASaAkAQCzP+bQc6Se0e/420p4UXZtogaJxsEmkfYuQ==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-99,5.0,-1,10,1168,2.0,34,0.0
2020-05-01T03:23:56.133569Z,26012461,QGEkASaAm1cFvyhlI/lK8/W3M5yKvZcc5wX7CJkw,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-97,-1.0,-1,10,22427,5.0,30,0.0
2020-05-01T03:23:57.152168Z,26012682,QIImASYASdYBe87Ba8IJhmS6pg==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-79,9.5,-1,10,54857,1.0,19,0.0
2020-05-01T03:23:57.538806Z,260120a2,QKIgASaAwLgFs8JP9wG1y3J7zWQOLd7FiK/ojXw=,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-111,-4.8,-1,10,47296,5.0,29,0.0
2020-05-01T03:23:58.940840Z,010f2768,QGgnDwGAdwUFYsapshyma4KXaVWgDfdZvG0=,0000024b0b031c97,1,867100000,8.0,125.0,4/5,-114,-8.2,-1,10,1399,5.0,26,0.0
2020-05-01T03:22:12.759135924Z,cd9b9abe,5L6am82t6Z8F5Lg1Nrye3tlUKtnv/HZbDqh178A2ZzuDnI8z7/+POfD7BFs/GHLvutHtWDxDxuJB7LVdn3OPg4doUGlKKIY=,00800000a0001793,-1,867900000,7.0,125.0,4/6,-113,-11.8,-1,111,40937,252.0,71,13.0
2020-05-01T03:22:18.504076Z,-1,,7276ff002e062804,-1,868300000,11.0,125.0,4/5,-93,-15.8,-1,-1,-1,-1.0,0,
2020-05-01T03:22:18.967828Z,-1,,7276ff002e062804,-1,868100000,8.0,125.0,4/5,-107,-11.8,-1,-1,-1,-1.0,0,
2020-05-01T03:22:24.933308Z,-1,,7276ff002e062804,-1,868500000,7.0,125.0,4/5,-100,-10.0,-1,-1,-1,-1.0,0,
2020-05-01T03:22:26.470468Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-103,-6.2,-1,-1,-1,-1.0,0,
2020-05-01T03:22:29.413787Z,-1,,7276ff002e062804,-1,867300000,7.0,125.0,4/5,-103,-10.2,-1,-1,-1,-1.0,0,
2020-05-01T03:22:32.232868Z,-1,,7276ff002e062804,-1,867500000,7.0,125.0,4/8,-93,-11.0,-1,-1,-1,-1.0,0,
2020-05-01T03:22:43.154405Z,-1,,7276ff002e062804,-1,868500000,7.0,125.0,4/7,-116,-11.8,-1,-1,-1,-1.0,0,
2020-05-01T03:22:47.464893Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-108,-11.8,-1,-1,-1,-1.0,0,
2020-05-01T03:22:50.231637Z,-1,,7276ff002e062804,-1,868300000,8.0,125.0,4/8,-116,-14.2,-1,-1,-1,-1.0,0,
2020-05-01T03:22:58.369078Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-108,-9.8,-1,-1,-1,-1.0,0,
2020-05-01T03:22:59.838974Z,260124e2,QOIkASYA8iEFViV8UI9Ijhd019GgxCh12vxB4UdjI/ClJ7WuAQ==,7276ff002e062804,1,868500000,12.0,125.0,4/5,-99,-8.0,-1,10,8690,5.0,37,0.0
2020-05-01T03:23:30.952287Z,-1,,7276ff002e062804,-1,867900000,7.0,125.0,4/5,-116,-12.0,-1,-1,-1,-1.0,0,
2020-05-01T03:23:31.817183Z,-1,,7276ff002e062804,-1,867100000,7.0,125.0,4/7,-103,-11.8,-1,-1,-1,-1.0,0,
2020-05-01T03:23:37.169016Z,01a8329f,QJ8yqAGAHgcFCNyV58u1IIdhYPqk,7276ff002e062804,1,868300000,9.0,125.0,4/5,-101,-13.0,-1,10,1822,5.0,21,0.0
2020-05-01T03:23:43.754344Z,0058a7a9,QKmnWAAAeTIF+sDlrECeSzGB6H5ZeEypL5Nq6l0=,7276ff002e062804,1,867100000,12.0,125.0,4/5,-96,-19.0,-1,10,12921,5.0,29,0.0
2020-05-01T03:23:57.852617Z,-1,,7276ff002e062804,-1,868300000,8.0,125.0,4/5,-98,-13.0,-1,-1,-1,-1.0,0,
2020-05-01T03:24:17.621512Z,2601297d,QH0pASaAargFD0DMInYHV3NYhTSVhsbG0lsHZHk=,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-97,5.8,-1,10,47210,5.0,29,0.0
2020-05-01T03:24:19.296601Z,26012682,QIImASYAStYBsrU7kLAhT5ofjg==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-78,8.5,-1,10,54858,1.0,19,0.0
2020-05-01T03:24:24.109733Z,14000004,QAQAABSA+7cK246sFA51OmOI0T+ICTeYpiI=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-108,-15.8,-1,10,47099,10.0,26,0.0
2020-05-01T03:24:28.005133Z,270002ae,QK4CACcAaykFKEBUnuBftqdkLMzxYZvOnRNLxetyY4i7svDLYJYU6dIKst1MjdobJaQvQlYoLbfWjvGNyMnEOA==,0000024b0b031c97,1,867900000,8.0,125.0,4/5,-107,-1.5,-1,10,10603,5.0,64,0.0
2020-05-01T03:24:31.731075Z,260127d3,QNMnASYASyIFr9UCnHajrBSz5nclSGnfq6zGoBBf0BM8XZ17mQ==,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-105,-1.5,-1,10,8779,5.0,37,0.0
2020-05-01T03:24:41.441184Z,26012682,QIImASYAS9YBMUDUyf+JT10VDA==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-81,9.5,-1,10,54859,1.0,19,0.0
2020-05-01T03:24:44.855696Z,27000218,QBgCACeAATcPFB33BHKkLFZebA1j,0000024b0b031c97,1,867100000,8.0,125.0,4/5,-109,-10.2,-1,10,14081,15.0,21,0.0
2020-05-01T03:24:45.759886Z,27007d05,QAV9ACcAAgACnv0lowmqWEr8p9KM5kaXP5NIEqMo,0000024b0b031c97,1,867300000,8.0,125.0,4/5,-108,-10.5,-1,10,2,2.0,30,0.0
2020-05-01T03:24:53.738564Z,26012f47,QEcvASaAkQQC5B0mt/kSdac2q3d+kDTmo7ivFFj8ij1rPw==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-100,4.0,-1,10,1169,2.0,34,0.0
2020-05-01T03:24:59.157961Z,2601297c,QHwpASaAWrgFl83UGSx2sw7iU7jX5ab3L5SJJA0=,0000024b0b031c97,1,867500000,12.0,125.0,4/5,-83,4.2,-1,10,47194,5.0,29,0.0
2020-05-01T03:25:01.375393Z,20000003,QAMAACCAzpoKlGQ65Y8fp+BgqbF/aZ5n+Bo=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-2.0,-1,10,39630,10.0,26,0.0
2020-05-01T03:25:02.802792Z,27007de4,QOR9ACcAAwACKdXy+5oTgP4zH69sNa9EmGeB6VOz,0000024b0b031c97,1,867700000,8.0,125.0,4/5,-99,9.2,-1,10,3,2.0,30,0.0
2020-05-01T03:25:03.585928Z,26012682,QIImASYATNYB2vyXjMJ8L7g90g==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-78,8.2,-1,10,54860,1.0,19,0.0
2020-05-01T03:25:04.604760Z,2600236f,QG8jACaA5TkFldh6XR1RO5XKC+X+,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-97,3.8,-1,10,14821,5.0,21,0.0
2020-05-01T03:25:17.684691Z,2601282c,QCwoASYAYQcCs8ajwWLFfUI4FSnYXQcOQZXvnqgC,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-108,-2.8,-1,10,1889,2.0,30,0.0
2020-05-01T03:25:20.824419Z,26012803,QAMoASaA3T59sYZuvRfZ/R6ctgxG,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-98,-10.2,-1,10,16093,125.0,21,0.0
2020-05-01T03:25:21.030162Z,270082a4,QKSCACeA8AABBY5O7pozHz0n4t74p7pPzaThae1q8XLCpegJ,0000024b0b031c97,1,867900000,11.0,125.0,4/5,-101,7.5,-1,10,240,1.0,36,0.0
2020-05-01T03:25:23.099432Z,26012a47,QEcqASaA97wFrC+NGdyaIVSpINKQ8nIcU5eEdHo=,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-90,7.0,-1,10,48375,5.0,29,0.0
2020-05-01T03:25:25.730496Z,26012682,QIImASYATdYBMlRPFT24tUrmFA==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-79,8.0,-1,10,54861,1.0,19,0.0
2020-05-01T03:25:34.136924Z,27007da2,QKJ9ACcAAgACSWbekyQt4mGe4BIaxCC8CzEu61+U,0000024b0b031c97,1,867300000,8.0,125.0,4/5,-108,-1.0,-1,10,2,2.0,30,0.0
2020-05-01T03:25:35.857486Z,26012fcf,QM8vASaAJAUFPW4tjc58tn4iIqcRsb4vfXMmhair,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-87,7.0,-1,10,1316,5.0,30,0.0
2020-05-01T03:25:40.520428Z,001bc6d3,gNPGGwCAhg4BXrWjEA5SapvzrXonFFn4Eui60E69,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-105,-15.8,-1,100,3718,1.0,30,0.0
2020-05-01T03:25:47.875200Z,26012682,QIImASYATtYBzwL+MThHdnvW1g==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-81,10.0,-1,10,54862,1.0,19,0.0
2020-05-01T03:25:50.179831Z,00477606,QAZ2RwCAH8gFYQdHXVP5fxTIGoYc1oMugZ8=,0000024b0b031c97,1,867900000,10.0,125.0,4/5,-107,-9.5,-1,10,51231,5.0,26,0.0
2020-05-01T03:25:53.739037Z,26012f47,QEcvASaAkgQCbvBluuOl66/9CGcJUyBoXOBFTy/C3NArJg==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-102,5.0,-1,10,1170,2.0,34,0.0
2020-05-01T03:26:03.517100Z,004c0eb4,QLQOTACAKAAFctiqCFgusWE+TbjY5eoxItce62U=,0000024b0b031c97,1,867300000,9.0,125.0,4/5,-107,-0.5,-1,10,40,5.0,29,0.0
2020-05-01T03:26:04.410274Z,26012a85,QIUqASaAe7gFgHFr5uuTJBWP7sACo7rvegaRkAc=,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-83,9.0,-1,10,47227,5.0,29,0.0
2020-05-01T03:26:07.216664Z,2000000b,QAsAACCA0poKKvcjrsU6ltBXsKx1FqHS5CE=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-105,-7.5,-1,10,39634,10.0,26,0.0
2020-05-01T03:26:09.114449Z,0067bbcd,QM27ZwCAGdgFRSPWhDZTyUaJ7lukA7LIAqyHT6g=,0000024b0b031c97,1,867900000,9.0,125.0,4/5,-108,-11.5,-1,10,55321,5.0,29,0.0
2020-05-01T03:26:10.020056Z,26012682,QIImASYAT9YBXNk6Ob6uQlcSDA==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-81,8.0,-1,10,54863,1.0,19,0.0
2020-05-01T03:26:15.630648Z,2601213c,QDwhASaAHQEFx6i1l3dPxl3Bh0Fev9mIGFWB1jY=,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-97,7.0,-1,10,285,5.0,29,0.0
2020-05-01T03:26:15.883919Z,26002d88,QIgtACaA4zkFIBmrAySbz0/9m3Yr,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-85,9.8,-1,10,14819,5.0,21,0.0
2020-05-01T03:26:15.882191Z,260027aa,QKonACaA4jkFdKVBSL6rma9EeRKv,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-97,6.8,-1,10,14818,5.0,21,0.0
2020-05-01T03:26:15.874840Z,3003815b,QFuBAzCAk18FrISImAc9aw==,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-106,-5.5,-1,10,24467,5.0,16,0.0
2020-05-01T03:26:17.640071Z,2601241c,QBwkASaA1wAFlQeChO3bdhs/c7Yq3jJMfvBc+Ko=,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-108,-7.8,-1,10,215,5.0,29,0.0
2020-05-01T03:26:18.404964Z,26002b82,QIIrACaA4zkFSdcPLAdaAFEv71Xs,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-109,-3.8,-1,10,14819,5.0,21,0.0
2020-05-01T03:26:19.212141Z,20000000,QAAAACCA05oKv+f+ryyYlG4IGIdv7dB/HAo=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-107,1.8,-1,10,39635,10.0,26,0.0
2020-05-01T03:26:20.823958Z,26012803,QAMoASaA3j59liQuT3wIStvGNcoW,0000024b0b031c97,1,867300000,12.0,125.0,4/5,-106,-17.2,-1,10,16094,125.0,21,0.0
2020-05-01T03:26:23.070373Z,001f49b3,QLNJHwCAfQYFpFX0/bKnTqk1tNTC8OGCGLRUhT8=,0000024b0b031c97,1,867300000,9.0,125.0,4/5,-104,-7.5,-1,10,1661,5.0,29,0.0
2020-05-01T03:26:32.164449Z,26012682,QIImASYAUNYB5T7nP33OHtzKJA==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-78,8.2,-1,10,54864,1.0,19,0.0
2020-05-01T03:26:32.725138Z,26012391,QJEjASaARAUFB3BV1tKzxHMirJ8Lc0USaYOX4l2t,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-91,3.2,-1,10,1348,5.0,30,0.0
2020-05-01T03:26:32.798474Z,26012e98,QJguASaA1wAFg9PteEAHG29Auoir/uekL/+ocHs=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-94,-0.8,-1,10,215,5.0,29,0.0
2020-05-01T03:26:37.477712Z,26012bfd,QP0rASaA5jkFfqN7OJQfB3mgoKzc,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-95,7.8,-1,10,14822,5.0,21,0.0
2020-05-01T03:26:39.154180Z,20000007,QAcAACCAprYKC+cAZTmVi+gW9cDfM8KbsZE=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-99,-6.5,-1,10,46758,10.0,26,0.0
2020-05-01T03:26:42.295605Z,20000003,QAMAACCAp7YKhQKS/csK5XISzhrpouTlaXA=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-107,-6.8,-1,10,46759,10.0,26,0.0
2020-05-01T03:26:52.161361Z,01d5545e,QF5U1QGAGdgFbpNpLlirE8ejXapAbbAY1M/MzfM=,0000024b0b031c97,1,868500000,9.0,125.0,4/5,-103,-8.5,-1,10,55321,5.0,29,0.0
2020-05-01T03:26:54.309106Z,26012682,QIImASYAUdYB7U81WfS8M/a09g==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-77,9.0,-1,10,54865,1.0,19,0.0
2020-05-01T03:26:54.314193Z,005ba1cc,QMyhWwCBcAUCBTBiEnIX3pqYaipEtH7r13Fg9TqB,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-104,-4.2,-1,10,1392,5.0,30,1.0
2020-05-01T03:24:04.813829381Z,74f8e852,r1Lo+HQ0cm27fWd83xo7gIVjI1i4cbta1h2aBeuk7V0OflwjSqnAzu6PxGXKyWNCGrr8DA+KctpDpKmg9PEqEtYf74kwwMPF7hXNj2we4Q29UAT35SzFc+v+q6imn7TwszPuwArRUrBa6OuR8xxRVcHG280iuJ4VmEa8FZhSp+oCBpGY2CiK9A2GQTntAVcBhv4D7dAcieMEC3R++bz5/QwlozR5aliTzsnOLMATm1BofQfjauLLj+zsD8eZU4sYahaRVTtNl6tkwFfcTdFNpnhSmPU=,00800000a0001793,-1,867100000,7.0,125.0,OFF,-111,-11.8,-1,101,28018,223.0,212,4.0
2020-05-01T03:25:01.467068Z,-1,,7276ff002e062804,-1,867100000,9.0,125.0,4/5,-100,-13.8,-1,-1,-1,-1.0,0,
2020-05-01T03:25:17.477261Z,-1,,7276ff002e062804,-1,868300000,12.0,125.0,4/5,-103,-13.5,-1,-1,-1,-1.0,0,
2020-05-01T03:25:47.954471Z,-1,,7276ff002e062804,-1,867100000,12.0,125.0,4/5,-89,-21.0,-1,-1,-1,-1.0,0,
2020-05-01T03:26:00.155631Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-105,-9.8,-1,-1,-1,-1.0,0,
2020-05-01T03:26:07.294984Z,-1,,7276ff002e062804,-1,867900000,8.0,125.0,4/5,-92,-13.8,-1,-1,-1,-1.0,0,
2020-05-01T03:26:07.852872Z,2700032c,QCwDACfAUIUEXURUKI3H5ndtzFEHrvuomnSeDwF14to=,7276ff002e062804,1,868300000,12.0,125.0,4/5,-97,-13.0,-1,10,34128,4.0,32,0.0
2020-05-01T03:26:51.275514Z,-1,,7276ff002e062804,-1,868500000,8.0,125.0,4/5,-102,-13.5,-1,-1,-1,-1.0,0,
2020-05-01T03:27:00.419711Z,200000f0,QPAAACCAfTwKUADa2N8XufQwpCc=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-107,-7.8,-1,10,15485,10.0,20,0.0
2020-05-01T03:27:01.982037Z,26012aa7,QKcqASaAwLgFzTFtYvz8VpTExaor94XrnMAzQOg=,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-111,-8.8,-1,10,47296,5.0,29,0.0
2020-05-01T03:27:02.199839Z,27007d30,QDB9ACcABQACiGcifaPDepgNk6ItsAjDGBZ7byed,0000024b0b031c97,1,868100000,8.0,125.0,4/5,-101,2.8,-1,10,5,2.0,30,0.0
2020-05-01T03:27:14.440706Z,20000000,QAAAACCAp7YKCxt3TDbHEryvARDAhYiKC+s=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-103,-1.8,-1,10,46759,10.0,26,0.0
2020-05-01T03:27:16.453593Z,26012682,QIImASYAUtYBphEh0mg7pAcs/g==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-79,8.5,-1,10,54866,1.0,19,0.0
2020-05-01T03:27:18.150976Z,260126aa,QKomASaAMAUF0p5MVJqxNQtOBJFFVdogbtBcM29e,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-78,8.2,-1,10,1328,5.0,30,0.0
2020-05-01T03:27:33.311643Z,006a7b16,QBZ7agCAIMgFNjw0Z8oJ4WexhkurCCZtslE=,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-111,-7.5,-1,10,51232,5.0,26,0.0
2020-05-01T03:27:38.598152Z,26012682,QIImASYAU9YBOP5paGwTVe1S9g==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-77,8.8,-1,10,54867,1.0,19,0.0
2020-05-01T03:27:42.436121Z,26012e76,QHYuASaALt4Km2CN8Cz4ZWwdNOr3ukksaQ==,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-105,-6.8,-1,10,56878,10.0,25,0.0
2020-05-01T03:27:45.814391Z,-1,ACxEAdB+1bNwIAYAAKw71v/jmQZgg/M=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-102,1.5,-1,0,-1,-1.0,23,14.0
2020-05-01T03:27:51.718886Z,26012cbd,QL0sASaAnFcFEzaoa/gFGCwEJpiHt67E,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-109,-8.2,-1,10,22428,5.0,24,0.0
2020-05-01T03:27:52.289980Z,27007d28,gCh9ACcAAAACzYCQU07DcCoSkH7d4USc/wjCwObQ,0000024b0b031c97,1,867900000,8.0,125.0,4/5,-102,7.0,-1,100,0,2.0,30,0.0
2020-05-01T03:27:53.739989Z,26012f47,QEcvASaAlAQCBb4qlo8RFVvXfJ/en19unUG9sD7QY29arQ==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-101,6.8,-1,10,1172,2.0,34,0.0
2020-05-01T03:27:54.366421Z,26012367,QGcjASYAnTECfVJ1UljYlYhQKw==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-75,5.5,-1,10,12701,2.0,19,0.0
2020-05-01T03:27:55.173443Z,2601236d,QG0jASaAo7kFMpFA5fhIiJfaYPcP3egDcxAQPPw=,0000024b0b031c97,1,867500000,12.0,125.0,4/5,-90,3.2,-1,10,47523,5.0,29,0.0
2020-05-01T03:27:57.553410Z,-1,DmABdUE1Kq5PcEz4cwbUprNSIgICSPGhM8fLcb1ihbkTASw=,0000024b0b031c97,1,868300000,8.0,125.0,4/5,-105,-3.8,-1,0,-1,-1.0,35,5.0
2020-05-01T03:28:00.742553Z,26012682,QIImASYAVNYBKPickvBCx7xs/g==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-78,7.8,-1,10,54868,1.0,19,0.0
2020-05-01T03:28:03.619512Z,27007d28,gCh9ACcAAQAChLcAJgXj4PcC6WvA321zuX20hkeJ,0000024b0b031c97,1,868500000,8.0,125.0,4/5,-100,2.0,-1,100,1,2.0,30,0.0
2020-05-01T03:28:06.157815Z,26012013,QBMgASaA2AAF0eY2/u5KM0tk+CnvtfLK/u86/EQ=,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-102,-5.8,-1,10,216,5.0,29,0.0
