layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5,application
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.305528,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5783,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.3082472,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5784,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.312892,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5785,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.314067,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5786,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.3152972,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5787,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.31653,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5788,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.318341,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5789,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.322994,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5790,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.324244,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5791,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.325486,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5792,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.326689,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5793,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.3284948,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5794,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.3331368,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5795,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.3343632,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5796,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.335632,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5797,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.336881,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5798,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.3381028,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5799,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.3387108,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5800,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.343338,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5801,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.34454,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5802,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.345801,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5803,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.347049,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5804,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.348273,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5805,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.348898,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5806,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.353519,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5807,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.354722,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5808,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.355996,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5809,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.357227,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5810,,,HTTP
Ether,796,IP,782,TCP,762.0,HTTP,742.0,Raw,742.0,920294090.357876,796,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1773.0,week1_monday.tcpdump,5811,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.357957,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,17.0,80.0,1773.0,week1_monday.tcpdump,5812,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.359886,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5813,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.359992,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5814,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.360563,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,17.0,1773.0,80.0,week1_monday.tcpdump,5815,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.365464,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5816,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.782036,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,2.0,1774.0,80.0,week1_monday.tcpdump,5819,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.786584,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,18.0,80.0,1774.0,week1_monday.tcpdump,5820,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.787244,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1774.0,80.0,week1_monday.tcpdump,5821,,,HTTP
Ether,258,IP,244,TCP,224.0,HTTP,204.0,HTTPRequest,204.0,920294090.787917,258,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,24.0,1774.0,80.0,week1_monday.tcpdump,5822,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.8046212,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1774.0,week1_monday.tcpdump,5823,,,HTTP
Ether,842,IP,828,TCP,808.0,HTTP,788.0,HTTPResponse,788.0,920294090.806159,842,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1774.0,week1_monday.tcpdump,5824,Raw,514.0,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.8062732,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,17.0,80.0,1774.0,week1_monday.tcpdump,5825,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.8074788,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1774.0,80.0,week1_monday.tcpdump,5826,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.8084552,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,17.0,1774.0,80.0,week1_monday.tcpdump,5827,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.810778,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,2.0,1775.0,80.0,week1_monday.tcpdump,5828,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.8122132,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1774.0,week1_monday.tcpdump,5829,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.814493,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,18.0,80.0,1775.0,week1_monday.tcpdump,5830,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.815138,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1775.0,80.0,week1_monday.tcpdump,5831,,,HTTP
Ether,259,IP,245,TCP,225.0,HTTP,205.0,HTTPRequest,205.0,920294090.81575,259,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,24.0,1775.0,80.0,week1_monday.tcpdump,5832,,,HTTP
Ether,1078,IP,1064,TCP,1044.0,HTTP,1024.0,HTTPResponse,1024.0,920294090.8338368,1078,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1775.0,week1_monday.tcpdump,5833,Raw,750.0,HTTP
Ether,738,IP,724,TCP,704.0,HTTP,684.0,Raw,684.0,920294090.834404,738,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1775.0,week1_monday.tcpdump,5834,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.834491,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,17.0,80.0,1775.0,week1_monday.tcpdump,5835,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.8359152,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1775.0,80.0,week1_monday.tcpdump,5836,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.836691,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,17.0,1775.0,80.0,week1_monday.tcpdump,5837,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.838985,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,2.0,1776.0,80.0,week1_monday.tcpdump,5838,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.840653,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1775.0,week1_monday.tcpdump,5839,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.842946,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,18.0,80.0,1776.0,week1_monday.tcpdump,5840,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.8435788,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1776.0,80.0,week1_monday.tcpdump,5841,,,HTTP
Ether,258,IP,244,TCP,224.0,HTTP,204.0,HTTPRequest,204.0,920294090.844152,258,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,24.0,1776.0,80.0,week1_monday.tcpdump,5842,,,HTTP
Ether,911,IP,897,TCP,877.0,HTTP,857.0,HTTPResponse,857.0,920294090.861982,911,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1776.0,week1_monday.tcpdump,5843,Raw,583.0,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.8620732,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,17.0,80.0,1776.0,week1_monday.tcpdump,5844,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.863389,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1776.0,80.0,week1_monday.tcpdump,5845,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.864406,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,17.0,1776.0,80.0,week1_monday.tcpdump,5846,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.866748,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,2.0,1777.0,80.0,week1_monday.tcpdump,5847,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.868144,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1776.0,week1_monday.tcpdump,5848,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.870428,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,18.0,80.0,1777.0,week1_monday.tcpdump,5849,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.871062,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1777.0,80.0,week1_monday.tcpdump,5850,,,HTTP
Ether,259,IP,245,TCP,225.0,HTTP,205.0,HTTPRequest,205.0,920294090.87172,259,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,24.0,1777.0,80.0,week1_monday.tcpdump,5851,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920294090.8904072,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1777.0,week1_monday.tcpdump,5852,Raw,1185.0,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.891633,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1777.0,week1_monday.tcpdump,5853,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.898197,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1777.0,80.0,week1_monday.tcpdump,5854,,,HTTP
Ether,279,IP,265,TCP,245.0,HTTP,225.0,Raw,225.0,920294090.901991,279,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1777.0,week1_monday.tcpdump,5855,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.9022712,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,17.0,80.0,1777.0,week1_monday.tcpdump,5856,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.9028867,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1777.0,80.0,week1_monday.tcpdump,5857,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.903733,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,17.0,1777.0,80.0,week1_monday.tcpdump,5858,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.906225,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,2.0,1806.0,80.0,week1_monday.tcpdump,5859,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.907467,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1777.0,week1_monday.tcpdump,5860,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.909722,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,18.0,80.0,1806.0,week1_monday.tcpdump,5861,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.910378,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1806.0,80.0,week1_monday.tcpdump,5862,,,HTTP
Ether,258,IP,244,TCP,224.0,HTTP,204.0,HTTPRequest,204.0,920294090.918067,258,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,24.0,1806.0,80.0,week1_monday.tcpdump,5863,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920294090.9347472,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1806.0,week1_monday.tcpdump,5864,Raw,1185.0,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.9359711,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1806.0,week1_monday.tcpdump,5865,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.938198,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1806.0,80.0,week1_monday.tcpdump,5866,,,HTTP
Ether,1355,IP,1341,TCP,1321.0,HTTP,1301.0,Raw,1301.0,920294090.942891,1355,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1806.0,week1_monday.tcpdump,5867,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.942984,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,17.0,80.0,1806.0,week1_monday.tcpdump,5868,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.944652,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1806.0,80.0,week1_monday.tcpdump,5869,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.9459448,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,17.0,1806.0,80.0,week1_monday.tcpdump,5870,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.94918,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1806.0,week1_monday.tcpdump,5871,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.949685,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,2.0,1807.0,80.0,week1_monday.tcpdump,5872,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.953727,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,18.0,80.0,1807.0,week1_monday.tcpdump,5873,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.954374,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1807.0,80.0,week1_monday.tcpdump,5874,,,HTTP
Ether,258,IP,244,TCP,224.0,HTTP,204.0,HTTPRequest,204.0,920294090.955004,258,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,24.0,1807.0,80.0,week1_monday.tcpdump,5875,,,HTTP
Ether,687,IP,673,TCP,653.0,HTTP,633.0,HTTPResponse,633.0,920294090.972517,687,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1807.0,week1_monday.tcpdump,5876,Raw,360.0,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.972633,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,17.0,80.0,1807.0,week1_monday.tcpdump,5877,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.97378,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1807.0,80.0,week1_monday.tcpdump,5878,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.9750369,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,17.0,1807.0,80.0,week1_monday.tcpdump,5879,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.9777788,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,2.0,1838.0,80.0,week1_monday.tcpdump,5880,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.978526,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1807.0,week1_monday.tcpdump,5881,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294090.980812,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,18.0,80.0,1838.0,week1_monday.tcpdump,5882,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294090.981496,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1838.0,80.0,week1_monday.tcpdump,5883,,,HTTP
Ether,258,IP,244,TCP,224.0,HTTP,204.0,HTTPRequest,204.0,920294090.9823211,258,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,24.0,1838.0,80.0,week1_monday.tcpdump,5884,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920294091.0019312,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1838.0,week1_monday.tcpdump,5885,Raw,1185.0,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294091.002795,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1838.0,week1_monday.tcpdump,5886,,,HTTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294091.008299,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1838.0,80.0,week1_monday.tcpdump,5887,,,HTTP
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294091.0130712,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1838.0,week1_monday.tcpdump,5888,,,HTTP
