layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5,application
Ether,82,IP,68,TCP,48.0,SSH,28.0,,,920298195.9083948,82,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,80615,,,SSH
Ether,66,IP,52,TCP,32.0,SSH,12.0,,,920298195.922008,66,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,80616,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298195.940281,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,80617,,,SSH
Ether,82,IP,68,TCP,48.0,SSH,28.0,,,920298196.2411288,82,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,80621,,,SSH
Ether,66,IP,52,TCP,32.0,SSH,12.0,,,920298196.249704,66,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,80622,,,SSH
Ether,202,IP,188,TCP,168.0,SSH,148.0,,,920298196.254674,202,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,80623,,,SSH
Ether,66,IP,52,TCP,32.0,SSH,12.0,,,920298196.272677,66,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,80624,,,SSH
Ether,66,IP,52,TCP,32.0,SSH,12.0,,,920298196.272912,66,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,80625,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298196.323296,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,16.0,22.0,6236.0,week1_monday.tcpdump,80626,,,SSH
Ether,1258,IP,1244,TCP,1224.0,SSH,1204.0,,,920298196.355812,1258,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,80630,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298196.37028,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,80631,,,SSH
Ether,1250,IP,1236,TCP,1216.0,SSH,1196.0,,,920298196.415659,1250,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,80632,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298196.430276,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,80633,,,SSH
Ether,82,IP,68,TCP,48.0,SSH,28.0,,,920298196.481891,82,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,80634,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298196.5002768,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,80635,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298205.29111,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,81069,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298205.302835,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,81073,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298205.320306,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,81074,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298210.100642,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,81312,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298210.119972,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,81313,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298210.130291,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,81314,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298217.450606,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,81349,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298217.464217,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,81350,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298217.4802848,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,81351,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298224.1115688,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,81486,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298224.134328,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,81487,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298224.150286,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,81488,,,SSH
Ether,138,IP,124,TCP,104.0,SSH,84.0,,,920298224.155108,138,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,81489,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298224.1702868,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,81490,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298234.3614688,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,81543,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298234.376073,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,81544,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298234.390298,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,81545,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298237.070588,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,81760,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298237.0864131,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,81761,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298237.100287,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,81762,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298239.950657,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,81797,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298239.966657,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,81798,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298239.980288,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,81799,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298244.5315,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,82059,,,SSH
Ether,82,IP,68,TCP,48.0,SSH,28.0,,,920298244.5472232,82,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82060,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298244.560294,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82061,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298254.85132,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,82278,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298254.868335,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82279,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298254.880298,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82280,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298259.3207288,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,82357,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298259.338877,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82358,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298259.350302,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82359,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298262.030676,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,82423,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298262.049134,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82424,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298262.060289,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82425,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298267.711544,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,82673,,,SSH
Ether,82,IP,68,TCP,48.0,SSH,28.0,,,920298267.729844,82,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82674,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298267.7403028,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82675,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298278.241774,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,82702,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298278.2609608,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82703,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298278.280349,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82704,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298279.800598,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,82764,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298279.821096,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82765,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298279.840295,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82766,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298281.540768,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,82814,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298281.56137,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82816,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298281.5803052,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82818,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298284.210835,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,82859,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298284.231599,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82860,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298284.25038,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82861,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298286.14062,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,82906,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298286.161835,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82907,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298286.180301,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82908,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298287.470463,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,82913,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298287.481958,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82914,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298287.500294,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82915,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298290.360601,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,82929,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298290.372291,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82930,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298290.3903072,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82931,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298291.6917312,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,82943,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298291.71252,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82944,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298291.730328,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82945,,,SSH
Ether,570,IP,556,TCP,536.0,SSH,516.0,,,920298291.973941,570,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,82946,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298291.990306,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,82947,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298297.581533,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,83067,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298297.603195,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,83068,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298297.6203,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,83069,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298297.680451,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,83070,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298297.6931868,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,83071,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298297.710298,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,83072,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298297.780436,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,83073,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298297.793176,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,83074,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298297.810298,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,83075,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298298.030501,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,83078,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298298.0431688,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,83080,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298298.060296,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,83081,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298298.2608608,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,83106,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298298.27324,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,83107,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298298.29038,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,83108,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298298.510594,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,83128,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298298.523402,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,83130,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298298.540401,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,83133,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298298.610455,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,83136,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298298.62322,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,83138,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298298.640325,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,83139,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298298.7104448,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,83140,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298298.7232268,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,83141,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298298.740324,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,83142,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298298.810448,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,83143,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298298.823246,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,83144,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920298298.840318,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,6236.0,22.0,week1_monday.tcpdump,83145,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298298.99046,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,6236.0,22.0,week1_monday.tcpdump,83155,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920298299.003339,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,22.0,6236.0,week1_monday.tcpdump,83156,,,SSH
