layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5,application
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,,,920293242.071017,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,24.0,25.0,1026.0,week1_monday.tcpdump,113,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293242.071582,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,17.0,25.0,1026.0,week1_monday.tcpdump,114,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293242.072249,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,16.0,1026.0,25.0,week1_monday.tcpdump,115,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293242.078796,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,17.0,1026.0,25.0,week1_monday.tcpdump,116,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293242.0789652,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,16.0,25.0,1026.0,week1_monday.tcpdump,117,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920293242.0814712,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,2.0,1027.0,25.0,week1_monday.tcpdump,118,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920293242.0817312,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,18.0,25.0,1027.0,week1_monday.tcpdump,119,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293242.082526,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,16.0,1027.0,25.0,week1_monday.tcpdump,120,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920293242.856378,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,2.0,1026.0,25.0,week1_monday.tcpdump,123,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920293242.86103,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,18.0,25.0,1026.0,week1_monday.tcpdump,124,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293242.8612947,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,16.0,1026.0,25.0,week1_monday.tcpdump,125,,,SMTP
Ether,86,IP,72,TCP,52.0,SMTPResponse,32.0,,,920293242.89002,86,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,128,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293242.905836,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,16.0,1026.0,25.0,week1_monday.tcpdump,129,,,SMTP
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,,,920293242.9264928,79,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,130,,,SMTP
Ether,60,IP,46,TCP,26.0,SMTPResponse,6.0,,,920293242.9273368,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,131,,,SMTP
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,,,920293242.931241,79,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,132,,,SMTP
Ether,63,IP,49,TCP,29.0,SMTPResponse,9.0,,,920293242.957728,63,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,133,,,SMTP
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920293242.958054,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,134,,,SMTP
Ether,96,IP,82,TCP,62.0,SMTPResponse,42.0,,,920293242.958959,96,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,135,,,SMTP
Ether,90,IP,76,TCP,56.0,SMTPRequest,36.0,,,920293242.9593072,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,136,,,SMTP
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,,,920293242.960172,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,137,,,SMTP
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920293242.960478,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,138,,,SMTP
Ether,94,IP,80,TCP,60.0,SMTPResponse,40.0,,,920293243.001591,94,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,143,,,SMTP
Ether,551,IP,537,TCP,517.0,SMTPRequest,497.0,,,920293243.00229,551,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,144,,,SMTP
Ether,87,IP,73,TCP,53.0,SMTPResponse,33.0,,,920293243.005114,87,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,145,,,SMTP
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920293243.005351,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,146,,,SMTP
Ether,109,IP,95,TCP,75.0,SMTPResponse,55.0,,,920293243.007024,109,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,147,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.009051,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,17.0,1026.0,25.0,week1_monday.tcpdump,148,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.009866,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,16.0,25.0,1026.0,week1_monday.tcpdump,149,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.0101528,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,17.0,25.0,1026.0,week1_monday.tcpdump,150,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.0102972,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,16.0,1026.0,25.0,week1_monday.tcpdump,151,,,SMTP
Ether,140,IP,126,TCP,106.0,SMTPResponse,86.0,,,920293243.0933448,140,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,152,,,SMTP
Ether,80,IP,66,TCP,46.0,SMTPRequest,26.0,,,920293243.095382,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,153,,,SMTP
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,,,920293243.0956992,80,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,154,,,SMTP
Ether,80,IP,66,TCP,46.0,SMTPRequest,26.0,,,920293243.096556,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,155,,,SMTP
Ether,102,IP,88,TCP,68.0,SMTPResponse,48.0,,,920293243.096807,102,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,156,,,SMTP
Ether,95,IP,81,TCP,61.0,SMTPRequest,41.0,,,920293243.09767,95,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,157,,,SMTP
Ether,102,IP,88,TCP,68.0,SMTPResponse,48.0,,,920293243.09791,102,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,158,,,SMTP
Ether,87,IP,73,TCP,53.0,SMTPRequest,33.0,,,920293243.098757,87,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,159,,,SMTP
Ether,86,IP,72,TCP,52.0,SMTPResponse,32.0,,,920293243.09898,86,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,160,,,SMTP
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920293243.1000472,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,161,,,SMTP
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,,,920293243.100849,104,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,162,,,SMTP
Ether,1078,IP,1064,TCP,1044.0,SMTPRequest,1024.0,,,920293243.1040188,1078,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,163,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.115848,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,16.0,25.0,1027.0,week1_monday.tcpdump,164,,,SMTP
Ether,349,IP,335,TCP,315.0,SMTPRequest,295.0,,,920293243.116984,349,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,165,,,SMTP
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,,,920293243.118602,73,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,166,,,SMTP
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920293243.119341,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,167,,,SMTP
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,,,920293243.119622,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,168,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.120149,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,17.0,25.0,1027.0,week1_monday.tcpdump,169,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.1208464,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,16.0,1027.0,25.0,week1_monday.tcpdump,170,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.122796,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,17.0,1027.0,25.0,week1_monday.tcpdump,171,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.122975,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,16.0,25.0,1027.0,week1_monday.tcpdump,172,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920293246.012525,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,2.0,1027.0,25.0,week1_monday.tcpdump,176,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920293246.015174,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,18.0,25.0,1027.0,week1_monday.tcpdump,177,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293246.0153848,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,16.0,1027.0,25.0,week1_monday.tcpdump,178,,,SMTP
Ether,138,IP,124,TCP,104.0,SMTPResponse,84.0,,,920293246.2150812,138,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,183,,,SMTP
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293246.225827,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,16.0,1027.0,25.0,week1_monday.tcpdump,184,,,SMTP
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,,,920293246.2517768,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,185,,,SMTP
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,,,920293246.256533,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,186,,,SMTP
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,,,920293246.2570212,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,187,,,SMTP
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,,,920293246.2578312,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,188,,,SMTP
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920293246.2581472,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,189,,,SMTP
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,,,920293246.258931,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,190,,,SMTP
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293246.25937,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,191,,,SMTP
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293246.260166,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,192,,,SMTP
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293246.260453,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,193,,,SMTP
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293246.261228,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,194,,,SMTP
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,,,920293246.2615,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,195,,,SMTP
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,,,920293246.2622812,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,196,,,SMTP
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293246.262551,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,197,,,SMTP
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293246.263316,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,198,,,SMTP
