layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,application,payload_layers,header_length,payload_length,flow_id,flow_id_ip,flow_id_mac
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.305528,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5783,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.3082472,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5784,None,0,HTTP,3.0,40.0,6.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.312892,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5785,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.314067,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5786,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.3152972,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5787,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.31653,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5788,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.318341,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5789,None,0,HTTP,3.0,40.0,6.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.322994,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5790,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.324244,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5791,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.325486,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5792,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.326689,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5793,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.3284948,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5794,None,0,HTTP,3.0,40.0,6.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.3331368,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5795,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.3343632,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5796,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.335632,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5797,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.336881,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5798,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.3381028,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5799,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.3387108,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5800,None,0,HTTP,3.0,40.0,6.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.343338,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5801,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.34454,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5802,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.345801,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5803,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.347049,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5804,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.348273,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5805,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.348898,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5806,None,0,HTTP,3.0,40.0,6.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.353519,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5807,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.354722,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5808,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.355996,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5809,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.357227,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5810,None,0,HTTP,4.0,40.0,1460.0,67845.0,3464.0,2.0
IP,782,TCP,762.0,HTTP,742.0,Raw,742.0,920294090.357876,782,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1773.0,week1_monday.tcpdump,5811,None,0,HTTP,4.0,40.0,742.0,67845.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.357957,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,17.0,80.0,1773.0,week1_monday.tcpdump,5812,None,0,HTTP,3.0,40.0,6.0,67845.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.359886,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5813,None,0,HTTP,3.0,40.0,6.0,67845.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.359992,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1773.0,80.0,week1_monday.tcpdump,5814,None,0,HTTP,3.0,40.0,6.0,67845.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.360563,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,17.0,1773.0,80.0,week1_monday.tcpdump,5815,None,0,HTTP,3.0,40.0,6.0,67845.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.365464,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1773.0,week1_monday.tcpdump,5816,None,0,HTTP,3.0,40.0,6.0,67845.0,3464.0,2.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920294090.782036,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,2.0,1774.0,80.0,week1_monday.tcpdump,5819,None,0,HTTP,3.0,44.0,2.0,67846.0,3464.0,2.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920294090.786584,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,18.0,80.0,1774.0,week1_monday.tcpdump,5820,None,0,HTTP,3.0,44.0,2.0,67846.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.787244,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1774.0,80.0,week1_monday.tcpdump,5821,None,0,HTTP,3.0,40.0,6.0,67846.0,3464.0,2.0
IP,244,TCP,224.0,HTTP,204.0,HTTPRequest,204.0,920294090.787917,244,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,24.0,1774.0,80.0,week1_monday.tcpdump,5822,None,0,HTTP,4.0,40.0,204.0,67846.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.8046212,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1774.0,week1_monday.tcpdump,5823,None,0,HTTP,3.0,40.0,6.0,67846.0,3464.0,2.0
IP,828,TCP,808.0,HTTP,788.0,HTTPResponse,788.0,920294090.806159,828,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1774.0,week1_monday.tcpdump,5824,None,0,HTTP,4.0,40.0,788.0,67846.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.8062732,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,17.0,80.0,1774.0,week1_monday.tcpdump,5825,None,0,HTTP,3.0,40.0,6.0,67846.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.8074788,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1774.0,80.0,week1_monday.tcpdump,5826,None,0,HTTP,3.0,40.0,6.0,67846.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.8084552,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,17.0,1774.0,80.0,week1_monday.tcpdump,5827,None,0,HTTP,3.0,40.0,6.0,67846.0,3464.0,2.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920294090.810778,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,2.0,1775.0,80.0,week1_monday.tcpdump,5828,None,0,HTTP,3.0,44.0,2.0,67847.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.8122132,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1774.0,week1_monday.tcpdump,5829,None,0,HTTP,3.0,40.0,6.0,67846.0,3464.0,2.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920294090.814493,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,18.0,80.0,1775.0,week1_monday.tcpdump,5830,None,0,HTTP,3.0,44.0,2.0,67847.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.815138,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1775.0,80.0,week1_monday.tcpdump,5831,None,0,HTTP,3.0,40.0,6.0,67847.0,3464.0,2.0
IP,245,TCP,225.0,HTTP,205.0,HTTPRequest,205.0,920294090.81575,245,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,24.0,1775.0,80.0,week1_monday.tcpdump,5832,None,0,HTTP,4.0,40.0,205.0,67847.0,3464.0,2.0
IP,1064,TCP,1044.0,HTTP,1024.0,HTTPResponse,1024.0,920294090.8338368,1064,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1775.0,week1_monday.tcpdump,5833,None,0,HTTP,4.0,40.0,1024.0,67847.0,3464.0,2.0
IP,724,TCP,704.0,HTTP,684.0,Raw,684.0,920294090.834404,724,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1775.0,week1_monday.tcpdump,5834,None,0,HTTP,4.0,40.0,684.0,67847.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.834491,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,17.0,80.0,1775.0,week1_monday.tcpdump,5835,None,0,HTTP,3.0,40.0,6.0,67847.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.8359152,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1775.0,80.0,week1_monday.tcpdump,5836,None,0,HTTP,3.0,40.0,6.0,67847.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.836691,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,17.0,1775.0,80.0,week1_monday.tcpdump,5837,None,0,HTTP,3.0,40.0,6.0,67847.0,3464.0,2.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920294090.838985,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,2.0,1776.0,80.0,week1_monday.tcpdump,5838,None,0,HTTP,3.0,44.0,2.0,67848.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.840653,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1775.0,week1_monday.tcpdump,5839,None,0,HTTP,3.0,40.0,6.0,67847.0,3464.0,2.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920294090.842946,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,18.0,80.0,1776.0,week1_monday.tcpdump,5840,None,0,HTTP,3.0,44.0,2.0,67848.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.8435788,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1776.0,80.0,week1_monday.tcpdump,5841,None,0,HTTP,3.0,40.0,6.0,67848.0,3464.0,2.0
IP,244,TCP,224.0,HTTP,204.0,HTTPRequest,204.0,920294090.844152,244,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,24.0,1776.0,80.0,week1_monday.tcpdump,5842,None,0,HTTP,4.0,40.0,204.0,67848.0,3464.0,2.0
IP,897,TCP,877.0,HTTP,857.0,HTTPResponse,857.0,920294090.861982,897,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1776.0,week1_monday.tcpdump,5843,None,0,HTTP,4.0,40.0,857.0,67848.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.8620732,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,17.0,80.0,1776.0,week1_monday.tcpdump,5844,None,0,HTTP,3.0,40.0,6.0,67848.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.863389,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1776.0,80.0,week1_monday.tcpdump,5845,None,0,HTTP,3.0,40.0,6.0,67848.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.864406,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,17.0,1776.0,80.0,week1_monday.tcpdump,5846,None,0,HTTP,3.0,40.0,6.0,67848.0,3464.0,2.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920294090.866748,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,2.0,1777.0,80.0,week1_monday.tcpdump,5847,None,0,HTTP,3.0,44.0,2.0,67849.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.868144,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1776.0,week1_monday.tcpdump,5848,None,0,HTTP,3.0,40.0,6.0,67848.0,3464.0,2.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920294090.870428,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,18.0,80.0,1777.0,week1_monday.tcpdump,5849,None,0,HTTP,3.0,44.0,2.0,67849.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.871062,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1777.0,80.0,week1_monday.tcpdump,5850,None,0,HTTP,3.0,40.0,6.0,67849.0,3464.0,2.0
IP,245,TCP,225.0,HTTP,205.0,HTTPRequest,205.0,920294090.87172,245,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,24.0,1777.0,80.0,week1_monday.tcpdump,5851,None,0,HTTP,4.0,40.0,205.0,67849.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920294090.8904072,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1777.0,week1_monday.tcpdump,5852,None,0,HTTP,4.0,40.0,1460.0,67849.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.891633,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1777.0,week1_monday.tcpdump,5853,None,0,HTTP,4.0,40.0,1460.0,67849.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.898197,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1777.0,80.0,week1_monday.tcpdump,5854,None,0,HTTP,3.0,40.0,6.0,67849.0,3464.0,2.0
IP,265,TCP,245.0,HTTP,225.0,Raw,225.0,920294090.901991,265,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1777.0,week1_monday.tcpdump,5855,None,0,HTTP,4.0,40.0,225.0,67849.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.9022712,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,17.0,80.0,1777.0,week1_monday.tcpdump,5856,None,0,HTTP,3.0,40.0,6.0,67849.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.9028867,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1777.0,80.0,week1_monday.tcpdump,5857,None,0,HTTP,3.0,40.0,6.0,67849.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.903733,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,17.0,1777.0,80.0,week1_monday.tcpdump,5858,None,0,HTTP,3.0,40.0,6.0,67849.0,3464.0,2.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920294090.906225,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,2.0,1806.0,80.0,week1_monday.tcpdump,5859,None,0,HTTP,3.0,44.0,2.0,67850.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.907467,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1777.0,week1_monday.tcpdump,5860,None,0,HTTP,3.0,40.0,6.0,67849.0,3464.0,2.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920294090.909722,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,18.0,80.0,1806.0,week1_monday.tcpdump,5861,None,0,HTTP,3.0,44.0,2.0,67850.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.910378,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1806.0,80.0,week1_monday.tcpdump,5862,None,0,HTTP,3.0,40.0,6.0,67850.0,3464.0,2.0
IP,244,TCP,224.0,HTTP,204.0,HTTPRequest,204.0,920294090.918067,244,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,24.0,1806.0,80.0,week1_monday.tcpdump,5863,None,0,HTTP,4.0,40.0,204.0,67850.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920294090.9347472,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1806.0,week1_monday.tcpdump,5864,None,0,HTTP,4.0,40.0,1460.0,67850.0,3464.0,2.0
IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920294090.9359711,1500,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,16.0,80.0,1806.0,week1_monday.tcpdump,5865,None,0,HTTP,4.0,40.0,1460.0,67850.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.938198,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1806.0,80.0,week1_monday.tcpdump,5866,None,0,HTTP,3.0,40.0,6.0,67850.0,3464.0,2.0
IP,1341,TCP,1321.0,HTTP,1301.0,Raw,1301.0,920294090.942891,1341,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,24.0,80.0,1806.0,week1_monday.tcpdump,5867,None,0,HTTP,4.0,40.0,1301.0,67850.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.942984,46,00:60:97:de:54:36,00:10:7b:38:46:32,209.67.29.11,172.16.116.201,17.0,80.0,1806.0,week1_monday.tcpdump,5868,None,0,HTTP,3.0,40.0,6.0,67850.0,3464.0,2.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920294090.944652,46,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,209.67.29.11,16.0,1806.0,80.0,week1_monday.tcpdump,5869,None,0,HTTP,3.0,40.0,6.0,67850.0,3464.0,2.0
