layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,application,payload_layers,header_length,payload_length,flow_id,flow_id_ip,flow_id_mac
IP,72,UDP,52.0,DNS,44.0,None,0.0,920293251.83897,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,803,None,0,DNS,3.0,28.0,44.0,1276.0,35.0,4.0
IP,140,UDP,120.0,DNS,112.0,None,0.0,920293251.840757,140,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,804,None,0,DNS,3.0,28.0,112.0,1276.0,35.0,4.0
IP,61,UDP,41.0,DNS,33.0,None,0.0,920293251.84295,61,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,805,None,0,DNS,3.0,28.0,33.0,1276.0,35.0,4.0
IP,116,UDP,96.0,DNS,88.0,None,0.0,920293251.84348,116,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,806,None,0,DNS,3.0,28.0,88.0,1276.0,35.0,4.0
IP,64,UDP,44.0,DNS,36.0,None,0.0,920293251.917786,64,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,826,None,0,DNS,3.0,28.0,36.0,1276.0,35.0,4.0
IP,129,UDP,109.0,DNS,101.0,None,0.0,920293251.918846,129,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,827,None,0,DNS,3.0,28.0,101.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920293251.9261472,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,833,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920293251.9266788,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,834,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920293253.2146052,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,838,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920293253.215265,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,839,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,58,UDP,38.0,DNS,30.0,None,0.0,920293254.41599,58,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,0.0,53.0,53.0,week1_monday.tcpdump,965,None,0,DNS,3.0,28.0,30.0,121.0,7.0,4.0
IP,130,UDP,110.0,DNS,102.0,None,0.0,920293254.417182,130,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,966,None,0,DNS,3.0,28.0,102.0,1276.0,35.0,4.0
IP,73,UDP,53.0,DNS,45.0,None,0.0,920293256.316975,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,987,None,0,DNS,3.0,28.0,45.0,1276.0,35.0,4.0
IP,143,UDP,123.0,DNS,115.0,None,0.0,920293256.318433,143,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,988,None,0,DNS,3.0,28.0,115.0,1276.0,35.0,4.0
IP,62,UDP,42.0,DNS,34.0,None,0.0,920293256.321877,62,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,989,None,0,DNS,3.0,28.0,34.0,1276.0,35.0,4.0
IP,119,UDP,99.0,DNS,91.0,None,0.0,920293256.322338,119,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,990,None,0,DNS,3.0,28.0,91.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920293256.931166,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,1034,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920293256.932378,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1035,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920293256.9591348,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,1036,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920293256.959577,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1037,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,63,UDP,43.0,DNS,35.0,None,0.0,920293257.1012608,63,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1156,None,0,DNS,3.0,28.0,35.0,1276.0,35.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920293257.103202,128,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,1157,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,58,UDP,38.0,DNS,30.0,None,0.0,920293257.927588,58,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,0.0,53.0,53.0,week1_monday.tcpdump,1164,None,0,DNS,3.0,28.0,30.0,121.0,7.0,4.0
IP,130,UDP,110.0,DNS,102.0,None,0.0,920293257.928724,130,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1165,None,0,DNS,3.0,28.0,102.0,1276.0,35.0,4.0
IP,64,UDP,44.0,DNS,36.0,None,0.0,920293259.886627,64,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1285,None,0,DNS,3.0,28.0,36.0,1276.0,35.0,4.0
IP,129,UDP,109.0,DNS,101.0,None,0.0,920293259.8876787,129,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,1286,None,0,DNS,3.0,28.0,101.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920293259.940821,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,1292,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920293259.941334,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1293,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920293260.929574,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,1294,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920293260.930994,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1295,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920293262.930408,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,1298,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920293262.931634,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1299,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920293264.93104,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,1415,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920293264.932194,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1416,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,58,UDP,38.0,DNS,30.0,None,0.0,920293265.969058,58,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,0.0,53.0,53.0,week1_monday.tcpdump,1418,None,0,DNS,3.0,28.0,30.0,121.0,7.0,4.0
IP,130,UDP,110.0,DNS,102.0,None,0.0,920293265.969682,130,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1419,None,0,DNS,3.0,28.0,102.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920293266.927508,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,1421,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920293266.928586,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1422,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920293268.925185,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,1425,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920293268.926045,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1426,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920293269.2267288,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,1427,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920293269.227133,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1428,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,63,UDP,43.0,DNS,35.0,None,0.0,920293269.380625,63,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1548,None,0,DNS,3.0,28.0,35.0,1276.0,35.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920293269.381886,128,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,1549,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,68,UDP,48.0,DNS,40.0,None,0.0,920293269.45628,68,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,1555,None,0,DNS,3.0,28.0,40.0,1276.0,35.0,4.0
IP,112,UDP,92.0,DNS,84.0,None,0.0,920293269.456786,112,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1556,None,0,DNS,3.0,28.0,84.0,1276.0,35.0,4.0
IP,68,UDP,48.0,DNS,40.0,None,0.0,920293269.774754,68,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,1563,None,0,DNS,3.0,28.0,40.0,1276.0,35.0,4.0
IP,112,UDP,92.0,DNS,84.0,None,0.0,920293269.77523,112,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1564,None,0,DNS,3.0,28.0,84.0,1276.0,35.0,4.0
IP,80,UDP,60.0,DNS,52.0,None,0.0,920293269.787214,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,1565,None,0,DNS,3.0,28.0,52.0,1276.0,35.0,4.0
IP,124,UDP,104.0,DNS,96.0,None,0.0,920293269.787656,124,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1566,None,0,DNS,3.0,28.0,96.0,1276.0,35.0,4.0
IP,73,UDP,53.0,DNS,45.0,None,0.0,920293269.791358,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,1567,None,0,DNS,3.0,28.0,45.0,1276.0,35.0,4.0
IP,117,UDP,97.0,DNS,89.0,None,0.0,920293269.791785,117,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1568,None,0,DNS,3.0,28.0,89.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920293272.9517052,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,1748,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920293272.952301,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1749,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920293273.10446,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,1750,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920293273.104849,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1751,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,64,UDP,44.0,DNS,36.0,None,0.0,920293273.233835,64,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,1871,None,0,DNS,3.0,28.0,36.0,1276.0,35.0,4.0
IP,129,UDP,109.0,DNS,101.0,None,0.0,920293273.235114,129,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,1872,None,0,DNS,3.0,28.0,101.0,1276.0,35.0,4.0
