layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,application,payload_layers,header_length,payload_length,flow_id,flow_id_ip,flow_id_mac
IP,88,TCP,68.0,SMTPResponse,48.0,None,0.0,920293240.9938,88,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.114.207,24.0,25.0,1024.0,week1_monday.tcpdump,75,None,0,SMTP,3.0,40.0,48.0,8636.0,234.0,1.0
IP,75,TCP,55.0,SMTPRequest,35.0,None,0.0,920293240.9946972,75,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,195.73.151.50,24.0,1024.0,25.0,week1_monday.tcpdump,76,None,0,SMTP,3.0,40.0,35.0,8636.0,234.0,1.0
IP,74,TCP,54.0,SMTPResponse,34.0,None,0.0,920293240.99493,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.114.207,24.0,25.0,1024.0,week1_monday.tcpdump,77,None,0,SMTP,3.0,40.0,34.0,8636.0,234.0,1.0
IP,46,TCP,26.0,SMTPRequest,6.0,None,0.0,920293240.9957348,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,195.73.151.50,24.0,1024.0,25.0,week1_monday.tcpdump,78,None,0,SMTP,3.0,40.0,6.0,8636.0,234.0,1.0
IP,90,TCP,70.0,SMTPResponse,50.0,None,0.0,920293240.9968492,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.114.207,24.0,25.0,1024.0,week1_monday.tcpdump,79,None,0,SMTP,3.0,40.0,50.0,8636.0,234.0,1.0
IP,1064,TCP,1044.0,SMTPRequest,1024.0,None,0.0,920293240.999288,1064,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,195.73.151.50,24.0,1024.0,25.0,week1_monday.tcpdump,80,None,0,SMTP,3.0,40.0,1024.0,8636.0,234.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293241.015828,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.114.207,16.0,25.0,1024.0,week1_monday.tcpdump,81,None,0,SMTP,3.0,40.0,6.0,8636.0,234.0,1.0
IP,335,TCP,315.0,SMTPRequest,295.0,None,0.0,920293241.016952,335,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,195.73.151.50,24.0,1024.0,25.0,week1_monday.tcpdump,82,None,0,SMTP,3.0,40.0,295.0,8636.0,234.0,1.0
IP,59,TCP,39.0,SMTPResponse,19.0,None,0.0,920293241.018508,59,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.114.207,24.0,25.0,1024.0,week1_monday.tcpdump,83,None,0,SMTP,3.0,40.0,19.0,8636.0,234.0,1.0
IP,46,TCP,26.0,SMTPRequest,6.0,None,0.0,920293241.019264,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,195.73.151.50,24.0,1024.0,25.0,week1_monday.tcpdump,84,None,0,SMTP,3.0,40.0,6.0,8636.0,234.0,1.0
IP,64,TCP,44.0,SMTPResponse,24.0,None,0.0,920293241.019482,64,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.114.207,24.0,25.0,1024.0,week1_monday.tcpdump,85,None,0,SMTP,3.0,40.0,24.0,8636.0,234.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293241.020056,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.114.207,17.0,25.0,1024.0,week1_monday.tcpdump,86,None,0,SMTP,3.0,40.0,6.0,8636.0,234.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293241.0207132,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,195.73.151.50,16.0,1024.0,25.0,week1_monday.tcpdump,87,None,0,SMTP,3.0,40.0,6.0,8636.0,234.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293241.026281,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,195.73.151.50,17.0,1024.0,25.0,week1_monday.tcpdump,88,None,0,SMTP,3.0,40.0,6.0,8636.0,234.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293241.026503,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.114.207,16.0,25.0,1024.0,week1_monday.tcpdump,89,None,0,SMTP,3.0,40.0,6.0,8636.0,234.0,1.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920293241.254533,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,2.0,1026.0,25.0,week1_monday.tcpdump,92,None,0,SMTP,3.0,44.0,2.0,9118.0,249.0,1.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920293241.254833,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,18.0,25.0,1026.0,week1_monday.tcpdump,93,None,0,SMTP,3.0,44.0,2.0,9118.0,249.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293241.255604,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,16.0,1026.0,25.0,week1_monday.tcpdump,94,None,0,SMTP,3.0,40.0,6.0,9118.0,249.0,1.0
IP,122,TCP,102.0,SMTPResponse,82.0,None,0.0,920293242.043267,122,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,24.0,25.0,1026.0,week1_monday.tcpdump,97,None,0,SMTP,3.0,40.0,82.0,9118.0,249.0,1.0
IP,66,TCP,46.0,SMTPRequest,26.0,None,0.0,920293242.04566,66,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,24.0,1026.0,25.0,week1_monday.tcpdump,98,None,0,SMTP,3.0,40.0,26.0,9118.0,249.0,1.0
IP,66,TCP,46.0,SMTPResponse,26.0,None,0.0,920293242.046031,66,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,24.0,25.0,1026.0,week1_monday.tcpdump,99,None,0,SMTP,3.0,40.0,26.0,9118.0,249.0,1.0
IP,66,TCP,46.0,SMTPRequest,26.0,None,0.0,920293242.046864,66,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,24.0,1026.0,25.0,week1_monday.tcpdump,100,None,0,SMTP,3.0,40.0,26.0,9118.0,249.0,1.0
IP,88,TCP,68.0,SMTPResponse,48.0,None,0.0,920293242.047108,88,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,24.0,25.0,1026.0,week1_monday.tcpdump,101,None,0,SMTP,3.0,40.0,48.0,9118.0,249.0,1.0
IP,81,TCP,61.0,SMTPRequest,41.0,None,0.0,920293242.047941,81,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,24.0,1026.0,25.0,week1_monday.tcpdump,102,None,0,SMTP,3.0,40.0,41.0,9118.0,249.0,1.0
IP,88,TCP,68.0,SMTPResponse,48.0,None,0.0,920293242.048192,88,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,24.0,25.0,1026.0,week1_monday.tcpdump,103,None,0,SMTP,3.0,40.0,48.0,9118.0,249.0,1.0
IP,76,TCP,56.0,SMTPRequest,36.0,None,0.0,920293242.0490848,76,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,24.0,1026.0,25.0,week1_monday.tcpdump,104,None,0,SMTP,3.0,40.0,36.0,9118.0,249.0,1.0
IP,75,TCP,55.0,SMTPResponse,35.0,None,0.0,920293242.0493188,75,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,24.0,25.0,1026.0,week1_monday.tcpdump,105,None,0,SMTP,3.0,40.0,35.0,9118.0,249.0,1.0
IP,46,TCP,26.0,SMTPRequest,6.0,None,0.0,920293242.050107,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,24.0,1026.0,25.0,week1_monday.tcpdump,106,None,0,SMTP,3.0,40.0,6.0,9118.0,249.0,1.0
IP,90,TCP,70.0,SMTPResponse,50.0,None,0.0,920293242.0511768,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,24.0,25.0,1026.0,week1_monday.tcpdump,107,None,0,SMTP,3.0,40.0,50.0,9118.0,249.0,1.0
IP,1064,TCP,1044.0,SMTPRequest,1024.0,None,0.0,920293242.05364,1064,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,24.0,1026.0,25.0,week1_monday.tcpdump,108,None,0,SMTP,3.0,40.0,1024.0,9118.0,249.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293242.0658368,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,16.0,25.0,1026.0,week1_monday.tcpdump,109,None,0,SMTP,3.0,40.0,6.0,9118.0,249.0,1.0
IP,335,TCP,315.0,SMTPRequest,295.0,None,0.0,920293242.066927,335,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,24.0,1026.0,25.0,week1_monday.tcpdump,110,None,0,SMTP,3.0,40.0,295.0,9118.0,249.0,1.0
IP,59,TCP,39.0,SMTPResponse,19.0,None,0.0,920293242.070051,59,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,24.0,25.0,1026.0,week1_monday.tcpdump,111,None,0,SMTP,3.0,40.0,19.0,9118.0,249.0,1.0
IP,46,TCP,26.0,SMTPRequest,6.0,None,0.0,920293242.0707812,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,24.0,1026.0,25.0,week1_monday.tcpdump,112,None,0,SMTP,3.0,40.0,6.0,9118.0,249.0,1.0
IP,64,TCP,44.0,SMTPResponse,24.0,None,0.0,920293242.071017,64,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,24.0,25.0,1026.0,week1_monday.tcpdump,113,None,0,SMTP,3.0,40.0,24.0,9118.0,249.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293242.071582,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,17.0,25.0,1026.0,week1_monday.tcpdump,114,None,0,SMTP,3.0,40.0,6.0,9118.0,249.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293242.072249,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,16.0,1026.0,25.0,week1_monday.tcpdump,115,None,0,SMTP,3.0,40.0,6.0,9118.0,249.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293242.078796,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,196.227.33.189,17.0,1026.0,25.0,week1_monday.tcpdump,116,None,0,SMTP,3.0,40.0,6.0,9118.0,249.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293242.0789652,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.207,16.0,25.0,1026.0,week1_monday.tcpdump,117,None,0,SMTP,3.0,40.0,6.0,9118.0,249.0,1.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920293242.0814712,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,2.0,1027.0,25.0,week1_monday.tcpdump,118,None,0,SMTP,3.0,44.0,2.0,10638.0,294.0,1.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920293242.0817312,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,18.0,25.0,1027.0,week1_monday.tcpdump,119,None,0,SMTP,3.0,44.0,2.0,10638.0,294.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293242.082526,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,16.0,1027.0,25.0,week1_monday.tcpdump,120,None,0,SMTP,3.0,40.0,6.0,10638.0,294.0,1.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920293242.856378,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,2.0,1026.0,25.0,week1_monday.tcpdump,123,None,0,SMTP,3.0,44.0,2.0,9163.0,251.0,1.0
IP,46,TCP,26.0,Padding,2.0,None,0.0,920293242.86103,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,18.0,25.0,1026.0,week1_monday.tcpdump,124,None,0,SMTP,3.0,44.0,2.0,9163.0,251.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293242.8612947,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,16.0,1026.0,25.0,week1_monday.tcpdump,125,None,0,SMTP,3.0,40.0,6.0,9163.0,251.0,1.0
IP,72,TCP,52.0,SMTPResponse,32.0,None,0.0,920293242.89002,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,128,None,0,SMTP,3.0,40.0,32.0,9163.0,251.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293242.905836,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,16.0,1026.0,25.0,week1_monday.tcpdump,129,None,0,SMTP,3.0,40.0,6.0,9163.0,251.0,1.0
IP,65,TCP,45.0,SMTPRequest,25.0,None,0.0,920293242.9264928,65,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,130,None,0,SMTP,3.0,40.0,25.0,9163.0,251.0,1.0
IP,46,TCP,26.0,SMTPResponse,6.0,None,0.0,920293242.9273368,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,131,None,0,SMTP,3.0,40.0,6.0,9163.0,251.0,1.0
IP,65,TCP,45.0,SMTPRequest,25.0,None,0.0,920293242.931241,65,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,132,None,0,SMTP,3.0,40.0,25.0,9163.0,251.0,1.0
IP,49,TCP,29.0,SMTPResponse,9.0,None,0.0,920293242.957728,49,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,133,None,0,SMTP,3.0,40.0,9.0,9163.0,251.0,1.0
IP,77,TCP,57.0,SMTPRequest,37.0,None,0.0,920293242.958054,77,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,134,None,0,SMTP,3.0,40.0,37.0,9163.0,251.0,1.0
IP,82,TCP,62.0,SMTPResponse,42.0,None,0.0,920293242.958959,82,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,135,None,0,SMTP,3.0,40.0,42.0,9163.0,251.0,1.0
IP,76,TCP,56.0,SMTPRequest,36.0,None,0.0,920293242.9593072,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,136,None,0,SMTP,3.0,40.0,36.0,9163.0,251.0,1.0
IP,84,TCP,64.0,SMTPResponse,44.0,None,0.0,920293242.960172,84,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,137,None,0,SMTP,3.0,40.0,44.0,9163.0,251.0,1.0
IP,46,TCP,26.0,SMTPRequest,6.0,None,0.0,920293242.960478,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,138,None,0,SMTP,3.0,40.0,6.0,9163.0,251.0,1.0
IP,80,TCP,60.0,SMTPResponse,40.0,None,0.0,920293243.001591,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,143,None,0,SMTP,3.0,40.0,40.0,9163.0,251.0,1.0
IP,537,TCP,517.0,SMTPRequest,497.0,None,0.0,920293243.00229,537,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,144,None,0,SMTP,3.0,40.0,497.0,9163.0,251.0,1.0
IP,73,TCP,53.0,SMTPResponse,33.0,None,0.0,920293243.005114,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,145,None,0,SMTP,3.0,40.0,33.0,9163.0,251.0,1.0
IP,46,TCP,26.0,SMTPRequest,6.0,None,0.0,920293243.005351,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,146,None,0,SMTP,3.0,40.0,6.0,9163.0,251.0,1.0
IP,95,TCP,75.0,SMTPResponse,55.0,None,0.0,920293243.007024,95,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,147,None,0,SMTP,3.0,40.0,55.0,9163.0,251.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293243.009051,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,17.0,1026.0,25.0,week1_monday.tcpdump,148,None,0,SMTP,3.0,40.0,6.0,9163.0,251.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293243.009866,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,16.0,25.0,1026.0,week1_monday.tcpdump,149,None,0,SMTP,3.0,40.0,6.0,9163.0,251.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293243.0101528,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,17.0,25.0,1026.0,week1_monday.tcpdump,150,None,0,SMTP,3.0,40.0,6.0,9163.0,251.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293243.0102972,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,16.0,1026.0,25.0,week1_monday.tcpdump,151,None,0,SMTP,3.0,40.0,6.0,9163.0,251.0,1.0
IP,126,TCP,106.0,SMTPResponse,86.0,None,0.0,920293243.0933448,126,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,152,None,0,SMTP,3.0,40.0,86.0,10638.0,294.0,1.0
IP,66,TCP,46.0,SMTPRequest,26.0,None,0.0,920293243.095382,66,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,153,None,0,SMTP,3.0,40.0,26.0,10638.0,294.0,1.0
IP,66,TCP,46.0,SMTPResponse,26.0,None,0.0,920293243.0956992,66,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,154,None,0,SMTP,3.0,40.0,26.0,10638.0,294.0,1.0
IP,66,TCP,46.0,SMTPRequest,26.0,None,0.0,920293243.096556,66,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,155,None,0,SMTP,3.0,40.0,26.0,10638.0,294.0,1.0
IP,88,TCP,68.0,SMTPResponse,48.0,None,0.0,920293243.096807,88,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,156,None,0,SMTP,3.0,40.0,48.0,10638.0,294.0,1.0
IP,81,TCP,61.0,SMTPRequest,41.0,None,0.0,920293243.09767,81,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,157,None,0,SMTP,3.0,40.0,41.0,10638.0,294.0,1.0
IP,88,TCP,68.0,SMTPResponse,48.0,None,0.0,920293243.09791,88,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,158,None,0,SMTP,3.0,40.0,48.0,10638.0,294.0,1.0
IP,73,TCP,53.0,SMTPRequest,33.0,None,0.0,920293243.098757,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,159,None,0,SMTP,3.0,40.0,33.0,10638.0,294.0,1.0
IP,72,TCP,52.0,SMTPResponse,32.0,None,0.0,920293243.09898,72,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,160,None,0,SMTP,3.0,40.0,32.0,10638.0,294.0,1.0
IP,46,TCP,26.0,SMTPRequest,6.0,None,0.0,920293243.1000472,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,161,None,0,SMTP,3.0,40.0,6.0,10638.0,294.0,1.0
IP,90,TCP,70.0,SMTPResponse,50.0,None,0.0,920293243.100849,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,162,None,0,SMTP,3.0,40.0,50.0,10638.0,294.0,1.0
IP,1064,TCP,1044.0,SMTPRequest,1024.0,None,0.0,920293243.1040188,1064,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,163,None,0,SMTP,3.0,40.0,1024.0,10638.0,294.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293243.115848,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,16.0,25.0,1027.0,week1_monday.tcpdump,164,None,0,SMTP,3.0,40.0,6.0,10638.0,294.0,1.0
IP,335,TCP,315.0,SMTPRequest,295.0,None,0.0,920293243.116984,335,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,165,None,0,SMTP,3.0,40.0,295.0,10638.0,294.0,1.0
IP,59,TCP,39.0,SMTPResponse,19.0,None,0.0,920293243.118602,59,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,166,None,0,SMTP,3.0,40.0,19.0,10638.0,294.0,1.0
IP,46,TCP,26.0,SMTPRequest,6.0,None,0.0,920293243.119341,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,167,None,0,SMTP,3.0,40.0,6.0,10638.0,294.0,1.0
IP,64,TCP,44.0,SMTPResponse,24.0,None,0.0,920293243.119622,64,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,168,None,0,SMTP,3.0,40.0,24.0,10638.0,294.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293243.120149,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,17.0,25.0,1027.0,week1_monday.tcpdump,169,None,0,SMTP,3.0,40.0,6.0,10638.0,294.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293243.1208464,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,16.0,1027.0,25.0,week1_monday.tcpdump,170,None,0,SMTP,3.0,40.0,6.0,10638.0,294.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920293243.122796,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,17.0,1027.0,25.0,week1_monday.tcpdump,171,None,0,SMTP,3.0,40.0,6.0,10638.0,294.0,1.0
